Image,Asymmetry,Border Irregularity,Color Variation,Diameter
segmented_images\ISIC_0029914.jpg,0.0,1.2732395447351625,143.5543885522959,251.6285542622993
segmented_images\ISIC_0029915.jpg,0.0,0.0,234.4987643494898,0.0
segmented_images\ISIC_0029916.jpg,0.0,0.0,227.4803691007653,0.0
segmented_images\ISIC_0029917.jpg,0.0,0.0,217.37713249362244,0.0
segmented_images\ISIC_0029918.jpg,0.0,1.2732395447351625,240.90730628188774,251.6285542622993
segmented_images\ISIC_0029919.jpg,0.0,0.0,181.12135283801018,0.0
segmented_images\ISIC_0029920.jpg,0.0,0.0,243.5398397640306,0.0
segmented_images\ISIC_0029921.jpg,0.0,1.2732395447351625,198.34970902423467,251.6285542622993
segmented_images\ISIC_0029922.jpg,0.0,1.2845898830473417,171.18074378188774,251.60957856081194
segmented_images\ISIC_0029923.jpg,0.0,1.2732395447351625,179.29687499999997,251.6285542622993
segmented_images\ISIC_0029924.jpg,0.0,0.0,229.9604392538265,0.0
segmented_images\ISIC_0029925.jpg,0.0,1.2732395447351625,237.02457350127548,251.6285542622993
segmented_images\ISIC_0029926.jpg,0.0,0.0,179.35277822066325,0.0
segmented_images\ISIC_0029927.jpg,0.0,0.0,210.80596301020407,0.0
segmented_images\ISIC_0029928.jpg,0.0,0.0,184.5619419642857,0.0
segmented_images\ISIC_0029929.jpg,0.0,0.0,155.85309709821428,0.0
segmented_images\ISIC_0029930.jpg,0.0,0.0,162.78509646045916,0.0
segmented_images\ISIC_0029931.jpg,0.0,0.0,215.8220065369898,0.0
segmented_images\ISIC_0029932.jpg,0.0,0.0,201.50569993622446,0.0
segmented_images\ISIC_0029933.jpg,0.0,1.2732395447351625,197.12492028061223,251.6285542622993
segmented_images\ISIC_0029934.jpg,0.0,1.2732395447351625,232.67936862244895,251.6285542622993
segmented_images\ISIC_0029935.jpg,0.0,0.0,205.8051658163265,0.0
segmented_images\ISIC_0029936.jpg,0.0,1.7497673457686571,197.79575892857142,1.7841241161527712
segmented_images\ISIC_0029937.jpg,0.0,0.0,188.22106186224488,0.0
segmented_images\ISIC_0029938.jpg,0.0,0.0,147.579420440051,0.0
segmented_images\ISIC_0029939.jpg,0.0,1.2732395447351625,230.00109614158163,251.6285542622993
segmented_images\ISIC_0029940.jpg,0.0,1.2732395447351625,175.41922433035714,251.6285542622993
segmented_images\ISIC_0029941.jpg,0.0,1.2732395447351625,140.42889030612244,251.6285542622993
segmented_images\ISIC_0029942.jpg,0.0,0.0,239.0472536670918,0.0
segmented_images\ISIC_0029943.jpg,0.0,1.2732395447351625,249.6891940369898,251.6285542622993
segmented_images\ISIC_0029944.jpg,0.0,1.2732395447351625,236.2368463010204,251.6285542622993
segmented_images\ISIC_0029945.jpg,0.0,0.0,240.58205117984693,0.0
segmented_images\ISIC_0029946.jpg,0.0,1.2732395447351625,163.70495854591834,251.6285542622993
segmented_images\ISIC_0029947.jpg,0.0,0.0,221.65626992984693,0.0
segmented_images\ISIC_0029948.jpg,0.0,0.0,219.77588887117346,0.0
segmented_images\ISIC_0029949.jpg,0.0,1.300926508054877,206.19648836096937,251.57541869128522
segmented_images\ISIC_0029950.jpg,0.0,0.0,216.71645806760202,0.0
segmented_images\ISIC_0029951.jpg,0.0,0.0,209.31182238520407,0.0
segmented_images\ISIC_0029952.jpg,0.0,1.2732395447351625,174.6010044642857,251.6285542622993
segmented_images\ISIC_0029953.jpg,0.0,0.0,178.80391023596937,0.0
segmented_images\ISIC_0029954.jpg,0.0,0.0,141.4351482780612,0.0
segmented_images\ISIC_0029955.jpg,0.0,1.2855224052967849,223.75009964923467,251.61463888780173
segmented_images\ISIC_0029956.jpg,0.0,1.2732395447351625,203.4877232142857,251.6285542622993
segmented_images\ISIC_0029957.jpg,0.0,1.2732395447351625,239.90104830994895,251.6285542622993
segmented_images\ISIC_0029958.jpg,0.0,0.0,165.15844228316325,0.0
segmented_images\ISIC_0029959.jpg,0.0,0.0,241.5374880420918,0.0
segmented_images\ISIC_0029960.jpg,0.0,1.2732395447351625,230.27553013392856,251.6285542622993
segmented_images\ISIC_0029961.jpg,0.0,1.2854965523992135,231.67311065051018,251.61716901313312
segmented_images\ISIC_0029962.jpg,0.0,0.0,160.19321986607142,0.0
segmented_images\ISIC_0029963.jpg,0.0,1.271580577403288,206.7301100127551,251.62728926005332
segmented_images\ISIC_0029964.jpg,0.0,0.0,225.3509646045918,0.0
segmented_images\ISIC_0029965.jpg,0.0,1.2732395447351625,246.29434390943877,251.6285542622993
segmented_images\ISIC_0029966.jpg,0.0,1.2732395447351625,236.04880819515304,251.6285542622993
segmented_images\ISIC_0029967.jpg,0.0,0.0,199.15268255739795,0.0
segmented_images\ISIC_0029968.jpg,0.0,1.2732395447351625,235.20517777423467,251.6285542622993
segmented_images\ISIC_0029969.jpg,0.0,1.2732395447351625,241.92372847576527,251.6285542622993
segmented_images\ISIC_0029970.jpg,0.0,0.0,173.1830955038265,0.0
segmented_images\ISIC_0029971.jpg,0.0,1.2732395447351625,188.72927295918365,251.6285542622993
segmented_images\ISIC_0029972.jpg,0.0,1.2732395447351625,214.47524713010202,251.6285542622993
segmented_images\ISIC_0029973.jpg,0.0,1.2732395447351625,187.81957509566325,251.6285542622993
segmented_images\ISIC_0029974.jpg,0.0,0.0,156.03605309311223,0.0
segmented_images\ISIC_0029975.jpg,0.0,1.271606148376641,245.8979392538265,251.62475923648253
segmented_images\ISIC_0029976.jpg,0.0,1.2757082470614172,205.2359693877551,251.6184340662583
segmented_images\ISIC_0029977.jpg,0.0,1.2732395447351625,182.53417968749997,251.6285542622993
segmented_images\ISIC_0029978.jpg,0.0,0.0,198.68512834821428,0.0
segmented_images\ISIC_0029979.jpg,0.0,1.2732395447351625,235.733717315051,251.6285542622993
segmented_images\ISIC_0029980.jpg,0.0,1.2732395447351625,194.57370057397958,251.6285542622993
segmented_images\ISIC_0029981.jpg,0.0,0.0,221.5495455994898,0.0
segmented_images\ISIC_0029982.jpg,0.0,0.0,183.54551977040816,0.0
segmented_images\ISIC_0029983.jpg,0.0,0.0,211.97993064413262,0.0
segmented_images\ISIC_0029984.jpg,0.0,1.3383664417639585,231.03784677933672,251.5336614395921
segmented_images\ISIC_0029985.jpg,0.0,0.0,150.66934390943877,0.0
segmented_images\ISIC_0029986.jpg,0.0,1.2732395447351625,211.1667928890306,251.6285542622993
segmented_images\ISIC_0029987.jpg,0.0,1.2732395447351625,201.22110172193877,251.6285542622993
segmented_images\ISIC_0029988.jpg,0.0,0.0,161.49932238520407,0.0
segmented_images\ISIC_0029989.jpg,0.0,1.2732395447351625,141.77564971301018,251.6285542622993
segmented_images\ISIC_0029990.jpg,0.0,1.2732395447351625,224.81734295280611,251.6285542622993
segmented_images\ISIC_0029991.jpg,0.0,0.0,194.46697624362244,0.0
segmented_images\ISIC_0029992.jpg,0.0,1.2732395447351625,228.50695551658163,251.6285542622993
segmented_images\ISIC_0029993.jpg,0.0,1.2797399470439474,234.97648278061223,251.61969911302322
segmented_images\ISIC_0029994.jpg,0.0,0.0,155.797193877551,0.0
segmented_images\ISIC_0029995.jpg,0.0,0.0,189.10534917091834,0.0
segmented_images\ISIC_0029996.jpg,0.0,1.2789637554907853,227.96316964285714,251.5994576015029
segmented_images\ISIC_0029997.jpg,0.0,1.2732395447351625,202.35441246811223,251.6285542622993
segmented_images\ISIC_0029998.jpg,0.0,1.2732395447351625,232.15591119260202,251.6285542622993
segmented_images\ISIC_0029999.jpg,0.0,1.2756825923084296,229.3810786033163,251.620964153428
segmented_images\ISIC_0030000.jpg,0.0,0.0,211.52254065688774,0.0
segmented_images\ISIC_0030001.jpg,0.0,1.2732395447351625,174.07754703443877,251.6285542622993
segmented_images\ISIC_0030002.jpg,0.0,1.2838037847805717,174.51460857780611,251.6184340662583
segmented_images\ISIC_0030003.jpg,0.0,1.2756569385872658,201.63275271045916,251.62349421515756
segmented_images\ISIC_0030004.jpg,0.0,1.2804473965838743,209.43887515943877,251.6184340662583
segmented_images\ISIC_0030005.jpg,0.0,1.2911719994132567,220.23836096938774,251.5956621367971
segmented_images\ISIC_0030006.jpg,0.0,0.0,168.7514947385204,0.0
segmented_images\ISIC_0030007.jpg,0.0,0.0,211.54795121173467,0.0
segmented_images\ISIC_0030008.jpg,0.0,0.0,172.8171835140306,0.0
segmented_images\ISIC_0030009.jpg,0.0,1.2805761617295146,171.8160076530612,251.60578324878045
segmented_images\ISIC_0030010.jpg,0.0,0.0,242.32013313137753,0.0
segmented_images\ISIC_0030011.jpg,0.0,0.0,155.0552056760204,0.0
segmented_images\ISIC_0030012.jpg,0.0,1.2732395447351625,233.23331871811223,251.6285542622993
segmented_images\ISIC_0030013.jpg,0.0,6.202357552210694,138.54342713647958,0.7978845608028654
segmented_images\ISIC_0030014.jpg,0.0,0.0,126.74276546556122,0.0
segmented_images\ISIC_0030015.jpg,0.0,0.0,219.45571588010202,0.0
segmented_images\ISIC_0030016.jpg,0.0,1.3220669062556538,243.7888632015306,251.5690922804978
segmented_images\ISIC_0030017.jpg,0.0,1.2732395447351625,229.03549505739795,251.6285542622993
segmented_images\ISIC_0030018.jpg,0.0,1.2732395447351625,210.4654615752551,251.6285542622993
segmented_images\ISIC_0030019.jpg,0.0,0.0,105.37248883928571,0.0
segmented_images\ISIC_0030020.jpg,0.0,1.2732395447351625,213.09799505739795,251.6285542622993
segmented_images\ISIC_0030021.jpg,0.0,1.2732395447351625,227.5210259885204,251.6285542622993
segmented_images\ISIC_0030022.jpg,0.0,0.0,202.6237643494898,0.0
segmented_images\ISIC_0030023.jpg,0.0,1.2732395447351625,223.1554926658163,251.6285542622993
segmented_images\ISIC_0030024.jpg,0.0,0.0,199.0053013392857,0.0
segmented_images\ISIC_0030025.jpg,0.0,1.2732395447351625,222.18480947066325,251.6285542622993
segmented_images\ISIC_0030026.jpg,0.0,0.0,210.45021524234693,0.0
segmented_images\ISIC_0030027.jpg,0.0,1.2732395447351625,237.63950892857142,251.6285542622993
segmented_images\ISIC_0030028.jpg,0.0,1.2732395447351625,236.89752072704079,251.6285542622993
segmented_images\ISIC_0030029.jpg,0.0,0.0,193.86728714923467,0.0
segmented_images\ISIC_0030030.jpg,0.0,0.0,187.8094108737245,0.0
segmented_images\ISIC_0030031.jpg,0.0,0.0,221.34626116071428,0.0
segmented_images\ISIC_0030032.jpg,0.0,1.2732395447351625,229.1320551658163,251.6285542622993
segmented_images\ISIC_0030033.jpg,0.0,1.282215292981911,237.5988520408163,251.60957856081194
segmented_images\ISIC_0030034.jpg,0.0,1.2732395447351625,188.19565130739795,251.6285542622993
segmented_images\ISIC_0030035.jpg,0.0,1.2732395447351625,248.42374840561223,251.6285542622993
segmented_images\ISIC_0030036.jpg,0.0,0.0,193.69449537627548,0.0
segmented_images\ISIC_0030037.jpg,0.0,1.4060054122701675,215.58314732142856,251.48303729339804
segmented_images\ISIC_0030038.jpg,0.0,0.0,241.14108338647958,0.0
segmented_images\ISIC_0030039.jpg,0.0,0.0,192.42396763392856,0.0
segmented_images\ISIC_0030040.jpg,0.0,1.2732395447351625,229.94519292091834,251.6285542622993
segmented_images\ISIC_0030041.jpg,0.0,0.0,179.19523278061223,0.0
segmented_images\ISIC_0030042.jpg,0.0,1.2732395447351625,216.34546396683672,251.6285542622993
segmented_images\ISIC_0030043.jpg,0.0,1.2732395447351625,194.893873565051,251.6285542622993
segmented_images\ISIC_0030044.jpg,0.0,1.2732395447351625,200.47911352040813,251.6285542622993
segmented_images\ISIC_0030045.jpg,0.0,0.0,121.83852838010203,0.0
segmented_images\ISIC_0030046.jpg,0.0,1.2732395447351625,202.5729432397959,251.6285542622993
segmented_images\ISIC_0030047.jpg,0.0,0.0,230.66685267857142,0.0
segmented_images\ISIC_0030048.jpg,0.0,1.3127877480721986,170.33203125,251.54758129368562
segmented_images\ISIC_0030049.jpg,0.0,1.2732395447351625,222.57613201530611,251.6285542622993
segmented_images\ISIC_0030050.jpg,0.0,1.2732395447351625,228.19694674744895,251.6285542622993
segmented_images\ISIC_0030051.jpg,0.0,1.2732395447351625,177.4723971619898,251.6285542622993
segmented_images\ISIC_0030052.jpg,0.0,0.0,228.64925462372446,0.0
segmented_images\ISIC_0030053.jpg,0.0,0.0,223.81616709183672,0.0
segmented_images\ISIC_0030054.jpg,0.0,1.2732395447351625,246.54844945790813,251.6285542622993
segmented_images\ISIC_0030055.jpg,0.0,1.2781024269325685,201.9885004783163,251.61590395364763
segmented_images\ISIC_0030056.jpg,0.0,1.2732395447351625,138.5790019132653,251.6285542622993
segmented_images\ISIC_0030057.jpg,0.0,0.0,218.82553411989795,0.0
segmented_images\ISIC_0030058.jpg,0.0,1.2732395447351625,241.23256138392856,251.6285542622993
segmented_images\ISIC_0030059.jpg,0.0,0.0,158.5008769132653,0.0
segmented_images\ISIC_0030060.jpg,0.0,0.0,207.43652343749997,0.0
segmented_images\ISIC_0030061.jpg,0.0,0.0,207.48734454719386,0.0
segmented_images\ISIC_0030062.jpg,0.0,1.2732395447351625,185.03966039540816,251.6285542622993
segmented_images\ISIC_0030063.jpg,0.0,0.0,244.92725605867344,0.0
segmented_images\ISIC_0030064.jpg,0.0,0.0,239.88580197704079,0.0
segmented_images\ISIC_0030065.jpg,0.0,1.2780767235152346,194.74141023596937,251.6184340662583
segmented_images\ISIC_0030066.jpg,0.0,1.2756312858978638,170.92663823341834,251.62602425144775
segmented_images\ISIC_0030067.jpg,0.0,0.0,195.42749521683672,0.0
segmented_images\ISIC_0030068.jpg,0.0,1.2732395447351625,215.65429687499997,251.6285542622993
segmented_images\ISIC_0030069.jpg,0.0,1.271580577403288,190.13193558673467,251.62728926005332
segmented_images\ISIC_0030070.jpg,0.0,0.0,245.6438337053571,0.0
segmented_images\ISIC_0030071.jpg,0.0,0.0,213.25554049744898,0.0
segmented_images\ISIC_0030072.jpg,0.0,1.543576608377343,212.9506138392857,251.3349031331415
segmented_images\ISIC_0030073.jpg,0.0,0.0,131.84012276785714,0.0
segmented_images\ISIC_0030074.jpg,0.0,1.2732395447351625,232.90806361607142,251.6285542622993
segmented_images\ISIC_0030075.jpg,0.0,1.2732395447351625,228.55269451530611,251.6285542622993
segmented_images\ISIC_0030076.jpg,0.0,0.0,150.14588647959184,0.0
segmented_images\ISIC_0030077.jpg,0.0,1.2732395447351625,207.4314413265306,251.6285542622993
segmented_images\ISIC_0030078.jpg,0.0,0.0,202.01899314413265,0.0
segmented_images\ISIC_0030079.jpg,0.0,0.0,213.6468630420918,0.0
segmented_images\ISIC_0030080.jpg,0.0,0.0,219.93851642219386,0.0
segmented_images\ISIC_0030081.jpg,0.0,0.0,176.0595703125,0.0
segmented_images\ISIC_0030082.jpg,0.0,1.2732395447351625,181.91924426020407,251.6285542622993
segmented_images\ISIC_0030083.jpg,0.0,0.0,159.4918885522959,0.0
segmented_images\ISIC_0030084.jpg,0.0,1.2732395447351625,232.8775709502551,251.6285542622993
segmented_images\ISIC_0030085.jpg,0.0,0.0,231.44441565688774,0.0
segmented_images\ISIC_0030086.jpg,0.0,1.2756569385872658,213.63161670918365,251.62349421515756
segmented_images\ISIC_0030087.jpg,0.0,1.2732395447351625,194.2687739158163,251.6285542622993
segmented_images\ISIC_0030088.jpg,0.0,0.0,155.09078045280611,0.0
segmented_images\ISIC_0030089.jpg,0.0,0.0,212.43223852040813,0.0
segmented_images\ISIC_0030090.jpg,0.0,1.2732395447351625,227.44987643494895,251.6285542622993
segmented_images\ISIC_0030091.jpg,0.0,0.0,205.57647082270407,0.0
segmented_images\ISIC_0030092.jpg,0.0,0.0,109.11292251275509,0.0
segmented_images\ISIC_0030093.jpg,0.0,0.0,215.46625876913262,0.0
segmented_images\ISIC_0030094.jpg,0.0,0.0,154.66896524234693,0.0
segmented_images\ISIC_0030095.jpg,0.0,0.0,160.91996173469386,0.0
segmented_images\ISIC_0030096.jpg,0.0,0.0,206.49125079719386,0.0
segmented_images\ISIC_0030097.jpg,0.0,0.0,212.2442004145408,0.0
segmented_images\ISIC_0030098.jpg,0.0,1.2732395447351625,204.89038584183672,251.6285542622993
segmented_images\ISIC_0030099.jpg,0.0,1.2732395447351625,245.91826769770407,251.6285542622993
segmented_images\ISIC_0030100.jpg,0.0,1.2732395447351625,212.99635283801018,251.6285542622993
segmented_images\ISIC_0030101.jpg,0.0,1.2732395447351625,240.21105707908163,251.6285542622993
segmented_images\ISIC_0030102.jpg,0.0,1.2732395447351625,242.22357302295916,251.6285542622993
segmented_images\ISIC_0030103.jpg,0.0,1.2732395447351625,200.1284478635204,251.6285542622993
segmented_images\ISIC_0030104.jpg,0.0,1.2732395447351625,232.86232461734693,251.6285542622993
segmented_images\ISIC_0030105.jpg,0.0,0.0,215.29854910714283,0.0
segmented_images\ISIC_0030106.jpg,0.0,0.0,181.75153459821428,0.0
segmented_images\ISIC_0030107.jpg,0.0,0.0,217.24499760841834,0.0
segmented_images\ISIC_0030108.jpg,0.0,1.2732395447351625,155.15684789540816,251.6285542622993
segmented_images\ISIC_0030109.jpg,0.0,1.2732395447351625,195.62569754464283,251.6285542622993
segmented_images\ISIC_0030110.jpg,0.0,0.0,201.04830994897958,0.0
segmented_images\ISIC_0030111.jpg,0.0,0.0,186.77266023596937,0.0
segmented_images\ISIC_0030112.jpg,0.0,1.2732395447351625,196.7742546237245,251.6285542622993
segmented_images\ISIC_0030113.jpg,0.0,1.327639724911971,200.93650350765304,251.56529635765847
segmented_images\ISIC_0030114.jpg,0.0,0.0,240.13990752551018,0.0
segmented_images\ISIC_0030115.jpg,0.0,0.0,190.06078603316325,0.0
segmented_images\ISIC_0030116.jpg,0.0,1.2732395447351625,207.71095742984693,251.6285542622993
segmented_images\ISIC_0030117.jpg,0.0,1.2732395447351625,236.95342394770407,251.6285542622993
segmented_images\ISIC_0030118.jpg,0.0,0.0,196.9622927295918,0.0
segmented_images\ISIC_0030119.jpg,0.0,0.0,193.92827248086732,0.0
segmented_images\ISIC_0030120.jpg,0.0,0.0,160.10682397959184,0.0
segmented_images\ISIC_0030121.jpg,0.0,1.2732395447351625,207.24848533163262,251.6285542622993
segmented_images\ISIC_0030122.jpg,0.0,1.2732395447351625,228.40531329719386,251.6285542622993
segmented_images\ISIC_0030123.jpg,0.0,0.0,187.24529655612244,0.0
segmented_images\ISIC_0030124.jpg,0.0,1.2732395447351625,182.1479392538265,251.6285542622993
segmented_images\ISIC_0030125.jpg,0.0,1.2732395447351625,245.83187181122446,251.6285542622993
segmented_images\ISIC_0030126.jpg,0.0,1.2732395447351625,180.74527662627548,251.6285542622993
segmented_images\ISIC_0030127.jpg,0.0,0.0,246.9448541135204,0.0
segmented_images\ISIC_0030128.jpg,0.0,1.2732395447351625,213.5299744897959,251.6285542622993
segmented_images\ISIC_0030129.jpg,0.0,1.2732395447351625,226.76379145408163,251.6285542622993
segmented_images\ISIC_0030130.jpg,0.0,0.0,142.5582948022959,0.0
segmented_images\ISIC_0030131.jpg,0.0,1.2732395447351625,194.76173867984693,251.6285542622993
segmented_images\ISIC_0030132.jpg,0.0,1.4736753840519774,211.64959343112244,251.39442050739095
segmented_images\ISIC_0030133.jpg,0.0,0.0,151.95511798469386,0.0
segmented_images\ISIC_0030134.jpg,0.0,0.0,189.72536670918365,0.0
segmented_images\ISIC_0030135.jpg,0.0,1.2732395447351625,225.74228714923467,251.6285542622993
segmented_images\ISIC_0030136.jpg,0.0,1.2732395447351625,206.20157047193877,251.6285542622993
segmented_images\ISIC_0030137.jpg,0.0,0.0,163.36953922193877,0.0
segmented_images\ISIC_0030138.jpg,0.0,1.3076982700310875,237.09064094387753,251.57541869128522
segmented_images\ISIC_0030139.jpg,0.0,0.0,178.8344029017857,0.0
segmented_images\ISIC_0030140.jpg,0.0,19.5073889791715,244.27166374362244,0.7978845608028654
segmented_images\ISIC_0030141.jpg,0.0,1.2732395447351625,225.96590003188774,251.6285542622993
segmented_images\ISIC_0030142.jpg,0.0,0.0,179.06309789540816,0.0
segmented_images\ISIC_0030143.jpg,0.0,1.2732395447351628,148.80929129464283,1.1283791670955126
segmented_images\ISIC_0030144.jpg,0.0,0.0,228.80171795280611,0.0
segmented_images\ISIC_0030145.jpg,0.0,0.0,222.77941645408163,0.0
segmented_images\ISIC_0030146.jpg,0.0,1.2732395447351625,233.56365593112244,251.6285542622993
segmented_images\ISIC_0030147.jpg,0.0,7.052745549205712,161.08258928571428,1.5957691216057308
segmented_images\ISIC_0030148.jpg,0.0,0.0,184.1960299744898,0.0
segmented_images\ISIC_0030149.jpg,0.0,1.2732395447351625,211.1667928890306,251.6285542622993
segmented_images\ISIC_0030150.jpg,0.0,1.3544161302762927,221.35134327168365,251.51974081513222
segmented_images\ISIC_0030151.jpg,0.0,0.0,200.27582908163265,0.0
segmented_images\ISIC_0030152.jpg,0.0,1.290305753854614,138.9957350127551,251.61210873702825
segmented_images\ISIC_0030153.jpg,0.0,1.2732395447351625,229.47763871173467,251.6285542622993
segmented_images\ISIC_0030154.jpg,0.0,1.2732395447351625,216.61989795918365,251.6285542622993
segmented_images\ISIC_0030155.jpg,0.0,0.0,174.34181680484693,0.0
segmented_images\ISIC_0030156.jpg,0.0,1.2732395447351625,240.36352040816325,251.6285542622993
segmented_images\ISIC_0030157.jpg,0.0,1.513261317874224,106.2059550382653,251.39315432699144
segmented_images\ISIC_0030158.jpg,0.0,1.3394905538501294,182.21400669642856,251.55011209349146
segmented_images\ISIC_0030159.jpg,0.0,0.0,183.0220623405612,0.0
segmented_images\ISIC_0030160.jpg,0.0,1.2732395447351625,196.43375318877548,251.6285542622993
segmented_images\ISIC_0030161.jpg,0.0,1.2732395447351625,239.1743064413265,251.6285542622993
segmented_images\ISIC_0030162.jpg,0.0,1.2732395447351625,243.87017697704079,251.6285542622993
segmented_images\ISIC_0030163.jpg,0.0,1.2732395447351625,203.03541533801018,251.6285542622993
segmented_images\ISIC_0030164.jpg,0.0,1.2732395447351625,228.62384406887753,251.6285542622993
segmented_images\ISIC_0030165.jpg,0.0,0.0,236.75013950892856,0.0
segmented_images\ISIC_0030166.jpg,0.0,1.2732395447351625,233.36037149234693,251.6285542622993
segmented_images\ISIC_0030167.jpg,0.0,0.0,169.96611926020407,0.0
segmented_images\ISIC_0030168.jpg,0.0,0.0,182.9458306760204,0.0
segmented_images\ISIC_0030169.jpg,0.0,0.0,143.90505420918367,0.0
segmented_images\ISIC_0030170.jpg,0.0,1.2732395447351625,243.88034119897958,251.6285542622993
segmented_images\ISIC_0030171.jpg,0.0,0.0,173.20850605867346,0.0
segmented_images\ISIC_0030172.jpg,0.0,0.0,238.4221540178571,0.0
segmented_images\ISIC_0030173.jpg,0.0,0.0,219.93851642219386,0.0
segmented_images\ISIC_0030174.jpg,0.0,1.2732395447351625,175.33791055484693,251.6285542622993
segmented_images\ISIC_0030175.jpg,0.0,0.0,144.76901307397958,0.0
segmented_images\ISIC_0030176.jpg,0.0,1.3986449964888032,209.0068957270408,251.50202254236078
segmented_images\ISIC_0030177.jpg,0.0,1.2732395447351625,226.04721380739795,251.6285542622993
segmented_images\ISIC_0030178.jpg,0.0,0.0,205.64253826530611,0.0
segmented_images\ISIC_0030179.jpg,0.0,0.0,115.29785156249999,0.0
segmented_images\ISIC_0030180.jpg,0.0,0.0,226.22000558035714,0.0
segmented_images\ISIC_0030181.jpg,0.0,0.0,158.05365114795916,0.0
segmented_images\ISIC_0030182.jpg,0.0,0.0,99.45691167091836,0.0
segmented_images\ISIC_0030183.jpg,0.0,0.0,196.7691725127551,0.0
segmented_images\ISIC_0030184.jpg,0.0,1.2732395447351625,247.22437021683672,251.6285542622993
segmented_images\ISIC_0030185.jpg,0.0,1.290357656218985,237.36507493622446,251.607048359152
segmented_images\ISIC_0030186.jpg,0.0,1.2732395447351625,208.74770806760202,251.6285542622993
segmented_images\ISIC_0030187.jpg,0.0,0.0,110.19541214923468,0.0
segmented_images\ISIC_0030188.jpg,0.0,0.0,178.67685746173467,0.0
segmented_images\ISIC_0030189.jpg,0.0,0.0,207.07061144770407,0.0
segmented_images\ISIC_0030190.jpg,0.0,0.0,242.31505102040813,0.0
segmented_images\ISIC_0030191.jpg,0.0,1.2969288147398397,195.83914620535714,251.5956621367971
segmented_images\ISIC_0030192.jpg,0.0,0.0,129.26857461734693,0.0
segmented_images\ISIC_0030193.jpg,0.0,1.2780510211317027,228.54761240433672,251.620964153428
segmented_images\ISIC_0030194.jpg,0.0,0.0,202.55769690688774,0.0
segmented_images\ISIC_0030195.jpg,0.0,0.0,180.64871651785714,0.0
segmented_images\ISIC_0030196.jpg,0.0,1.2732395447351625,215.0698541135204,251.6285542622993
segmented_images\ISIC_0030197.jpg,0.0,0.0,191.37705277423467,0.0
segmented_images\ISIC_0030198.jpg,0.0,1.2732395447351625,235.16960299744895,251.6285542622993
segmented_images\ISIC_0030199.jpg,0.0,1.2732395447351625,200.04713408801018,251.6285542622993
segmented_images\ISIC_0030200.jpg,0.0,1.2732395447351625,167.53687021683672,251.6285542622993
segmented_images\ISIC_0030201.jpg,0.0,1.2732395447351625,237.52262037627548,251.6285542622993
segmented_images\ISIC_0030202.jpg,0.0,1.2732395447351625,205.12416294642856,251.6285542622993
segmented_images\ISIC_0030203.jpg,0.0,10.813165771559984,124.75057796556122,0.7978845608028654
segmented_images\ISIC_0030204.jpg,0.0,1.2732395447351625,174.70772879464283,251.6285542622993
segmented_images\ISIC_0030205.jpg,0.0,0.0,126.9612962372449,0.0
segmented_images\ISIC_0030206.jpg,0.0,1.2853504276398446,213.76883370535714,251.6032530089537
segmented_images\ISIC_0030207.jpg,0.0,0.0,176.87779017857142,0.0
segmented_images\ISIC_0030208.jpg,0.0,0.0,198.87316645408163,0.0
segmented_images\ISIC_0030209.jpg,0.0,1.2732395447351625,235.59650031887753,251.6285542622993
segmented_images\ISIC_0030210.jpg,0.0,1.2732395447351625,229.8333864795918,251.6285542622993
segmented_images\ISIC_0030211.jpg,0.0,1.2732395447351625,161.22488839285714,251.6285542622993
segmented_images\ISIC_0030212.jpg,0.0,1.2732395447351625,243.79394531249997,251.6285542622993
segmented_images\ISIC_0030213.jpg,0.0,1.300254719475589,176.09006297831633,251.60072274368136
segmented_images\ISIC_0030214.jpg,0.0,1.2732395447351625,236.3588169642857,251.6285542622993
segmented_images\ISIC_0030215.jpg,0.0,1.2732395447351625,232.96904894770407,251.6285542622993
segmented_images\ISIC_0030216.jpg,0.0,1.2732395447351625,194.893873565051,251.6285542622993
segmented_images\ISIC_0030217.jpg,0.0,0.0,134.8334861288265,0.0
segmented_images\ISIC_0030218.jpg,0.0,1.3234793100952835,222.01709980867346,251.5690922804978
segmented_images\ISIC_0030219.jpg,0.0,0.0,218.47995057397958,0.0
segmented_images\ISIC_0030220.jpg,0.0,1.2732395447351625,215.8169244260204,251.6285542622993
segmented_images\ISIC_0030221.jpg,0.0,0.0,218.98307955994898,0.0
segmented_images\ISIC_0030222.jpg,0.0,1.2732395447351625,232.5828085140306,251.6285542622993
segmented_images\ISIC_0030223.jpg,0.0,1.296138465630307,182.06662547831633,251.6045181320477
segmented_images\ISIC_0030224.jpg,0.0,13.09594815832451,169.5849609375,0.7978845608028654
segmented_images\ISIC_0030225.jpg,0.0,0.0,139.67673788265304,0.0
segmented_images\ISIC_0030226.jpg,0.0,0.0,170.7030253507653,0.0
segmented_images\ISIC_0030227.jpg,0.0,1.2805761624121712,214.58705357142856,251.60578324878045
segmented_images\ISIC_0030228.jpg,0.0,1.3148089483286485,187.2503786670918,251.2589030195817
segmented_images\ISIC_0030229.jpg,0.0,1.2732395447351625,252.6723931760204,251.6285542622993
segmented_images\ISIC_0030230.jpg,0.0,1.2732395447351625,231.53589365433672,251.6285542622993
segmented_images\ISIC_0030231.jpg,0.0,0.0,187.49431999362244,0.0
